time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/loss,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/entropy_loss,train/approx_kl,train/explained_variance,eval/mean_ep_length,eval/mean_reward
78080,0,-181.88451828,399.39,182571,610,345.6865234375,0.00390625,6090,933.4465576171875,-0.00031673507764935495,0.0003,0.2,-0.1044431071728468,0.00071537914,0.0,,
78208,0,-181.88451828,399.39,182625,611,12.251882553100586,0.0046875,6100,25.915021419525146,-0.0007476400583982468,0.0003,0.2,-0.05141494497656822,0.0006447085,0.0,,
78336,,,,,,13.033696174621582,0.0,6110,24.676748943328857,1.1082738637924195e-08,0.0003,0.2,-0.05047451946884394,0.0,0.0,400.0,-181.864485
78336,0,-181.88451828,399.39,183533,612,,,,,,,,,,,,
78464,0,-181.88451828,399.39,183587,613,10.993683815002441,0.0,6120,24.532528591156005,-1.816079020500183e-09,0.0003,0.2,-0.05034143831580877,0.0,0.0,,
78592,0,-181.88451828,399.39,183642,614,13.37697696685791,0.009375,6130,24.51335391998291,-0.002813781378790736,0.0003,0.2,-0.05072608981281519,0.0022626785,-1.1920928955078125e-07,,
78720,0,-181.88451828,399.39,183697,615,10.597027778625488,0.0,6140,24.511586380004882,-4.889443516731262e-09,0.0003,0.2,-0.051485770381987095,0.0,-1.1920928955078125e-07,,
78848,,,,,,11.044605255126953,0.0,6150,24.511782455444337,-1.434236764907837e-08,0.0003,0.2,-0.051610121689736846,4.5634806e-08,0.0,400.0,-181.6586398
78848,0,-181.91999604,399.32,184686,616,,,,,,,,,,,,
78976,0,-181.91999604,399.32,184747,617,428.5722961425781,0.00546875,6160,865.7202682495117,-0.0004427468404173851,0.0003,0.2,-0.10391011945903302,0.0013767765,0.0,,
79104,0,-181.91999604,399.32,184809,618,11.73537540435791,0.0015625,6170,25.792871761322022,-0.0006921981461346149,0.0003,0.2,-0.04772435706108809,0.00026438758,0.0,,
79232,0,-181.90266873999997,399.29,184870,619,10.633538246154785,0.0,6180,24.661306858062744,-1.6856938600540162e-08,0.0003,0.2,-0.0435704505071044,4.284084e-08,-1.1920928955078125e-07,,
79360,,,,,,650.474609375,0.00390625,6190,1305.9427124023437,-0.0003098501823842525,0.0003,0.2,-0.09710829146206379,0.00067590317,0.0,400.0,-181.48065860000003
79360,0,-181.89967049999998,399.29,185887,620,,,,,,,,,,,,
79488,0,-181.89314113,399.32,185949,621,538.4391479492188,0.00234375,6200,1429.8130310058593,-0.0003512880299240351,0.0003,0.2,-0.0985760310664773,0.00030199252,0.0,,
79616,0,-181.89314113,399.32,186010,622,421.71923828125,0.00390625,6210,1605.3626739501954,-0.0013301599770784377,0.0003,0.2,-0.10044204127043485,0.0006853165,0.0,,
79744,0,-181.89314113,399.32,186071,623,13.279669761657715,0.0046875,6220,26.369686603546143,-0.0013512937817722558,0.0003,0.2,-0.045362955518066884,0.001418463,0.0,,
79872,,,,,,12.019512176513672,0.00390625,6230,24.725189208984375,-0.0014680810272693634,0.0003,0.2,-0.04581789430230856,0.0004088725,0.0,400.0,-181.56494800000002
79872,0,-181.89314113,399.32,187084,624,,,,,,,,,,,,
80000,0,-181.89314113,399.32,187145,625,15.000409126281738,0.01015625,6240,29.616728496551513,-0.003336652647703886,0.0003,0.2,-0.04845190364867449,0.0024988558,0.0,,
80128,0,-181.89314113,399.32,187206,626,11.071599960327148,0.0078125,6250,24.51643180847168,-0.0021146108862012624,0.0003,0.2,-0.05215367916971445,0.0018238514,0.0,,
80256,0,-181.89314113,399.32,187267,627,11.718910217285156,0.0,6260,24.511270904541014,1.955777406692505e-09,0.0003,0.2,-0.06005099043250084,1.0384247e-07,0.0,,
80384,,,,,,13.232398986816406,0.0,6270,24.50875930786133,-9.080395102500916e-09,0.0003,0.2,-0.06139309592545032,0.0,0.0,400.0,-181.57510480000002
80384,0,-181.89783759000002,399.24,188280,628,,,,,,,,,,,,
80512,0,-181.89783759000002,399.24,188341,629,863.3171997070312,0.0015625,6280,1375.0699523925782,-0.00031015975400805473,0.0003,0.2,-0.11761644426733256,0.00030143745,0.0,,
80640,0,-181.89783759000002,399.24,188402,630,13.101402282714844,0.0,6290,26.15910243988037,-1.2665987014770507e-08,0.0003,0.2,-0.061557389050722125,0.0,0.0,,
80768,0,-181.89500693999997,399.24,188463,631,12.056299209594727,0.00546875,6300,24.699724006652833,-0.0019180119968950748,0.0003,0.2,-0.06182271223515272,0.001432735,0.0,,
80896,,,,,,896.0994262695312,0.0,6310,1705.0109252929688,-0.00017730649560689926,0.0003,0.2,-0.11579235177487135,7.8821555e-05,0.0,400.0,-181.3024684
80896,0,-181.87856145,399.24,189478,632,,,,,,,,,,,,
81024,0,-181.87856145,399.24,189539,633,422.5693664550781,0.0015625,6320,1717.0048217773438,-0.00046267504803836345,0.0003,0.2,-0.11520513147115707,0.00029245624,0.0,,
81152,0,-181.87179905000002,399.23,189601,634,13.94460678100586,0.0015625,6330,26.704711818695067,-0.000811328087002039,0.0003,0.2,-0.053426199778914454,0.00028163567,-1.1920928955078125e-07,,
81280,0,-181.87179905000002,399.23,189663,635,197.23306274414062,0.00546875,6340,658.8349487304688,-0.00030832383781671525,0.0003,0.2,-0.10715640839189292,0.0024129367,0.0,,
81408,,,,,,12.042010307312012,0.0,6350,25.31954746246338,-1.8067657947540282e-08,0.0003,0.2,-0.0467841487377882,0.0,0.0,397.0,-181.8098172
81408,0,-181.87179905000002,399.23,190674,636,,,,,,,,,,,,
81536,0,-181.87179905000002,399.23,190735,637,11.612075805664062,0.0,6360,24.607731437683107,9.872019290924072e-09,0.0003,0.2,-0.04663777984678745,0.0,0.0,,
81664,0,-181.87179905000002,399.23,190799,638,11.673593521118164,0.00390625,6370,24.52231216430664,-0.0007494156248867512,0.0003,0.2,-0.04523289296776056,0.00042609777,0.0,,
81792,0,-181.87179905000002,399.23,190860,639,10.28084659576416,0.0,6380,24.511798477172853,7.82310962677002e-09,0.0003,0.2,-0.0434839878231287,0.0,0.0,,
81920,,,,,,12.18506145477295,0.003125,6390,24.51300630569458,-0.00029263333417475226,0.0003,0.2,-0.04368062373250723,0.00045266142,1.1920928955078125e-07,397.0,-181.7862518
81920,0,-181.86462899999998,399.23,191875,640,,,,,,,,,,,,
82048,0,-181.86462899999998,399.23,191936,641,919.444580078125,0.003125,6400,1747.471533203125,-0.0004560171626508236,0.0003,0.2,-0.10460175033658743,0.00039723376,0.0,,
82176,0,-181.86462899999998,399.23,191997,642,13.611125946044922,0.0046875,6410,26.094139671325685,-0.0013068573549389838,0.0003,0.2,-0.04105581156909466,0.0009074551,0.0,,
82304,0,-181.86462899999998,399.23,192058,643,11.505492210388184,0.00390625,6420,24.69984369277954,-0.0012423824053257703,0.0003,0.2,-0.03669335749000311,0.0006393562,-1.1920928955078125e-07,,
82432,,,,,,10.788692474365234,0.0,6430,24.534340953826906,1.9883736968040468e-08,0.0003,0.2,-0.03390318714082241,0.0,0.0,397.0,-181.58682720000002
82432,0,-181.86172456,399.23,192973,644,,,,,,,,,,,,
82560,0,-181.86397124000004,399.15,193028,645,395.56341552734375,0.003125,6440,1373.8786651611329,-0.0003812745213508606,0.0003,0.2,-0.09396323021501303,0.00046330737,1.1920928955078125e-07,,
82688,0,-181.84518623,399.15,193083,646,205.02040100097656,0.00703125,6450,1013.1300750732422,-0.0005136973224580288,0.0003,0.2,-0.09168963730335236,0.0013369913,5.960464477539063e-08,,
82816,0,-181.84518623,399.15,193137,647,784.9068603515625,0.00390625,6460,1639.1964294433594,-0.0006675627082586288,0.0003,0.2,-0.08655139701440931,0.0005742982,0.0,,
82944,,,,,,11.590982437133789,0.0,6470,26.368635749816896,3.064051270484924e-08,0.0003,0.2,-0.024734359141439198,0.0,0.0,397.0,-181.9780732
82944,0,-181.84518623,399.15,194061,648,,,,,,,,,,,,
83072,0,-181.84518623,399.15,194121,649,12.518447875976562,0.0,6480,24.72206563949585,5.587935447692871e-09,0.0003,0.2,-0.024553854949772358,0.0,0.0,,
83200,0,-181.84518623,399.15,194181,650,10.666910171508789,0.0,6490,24.536357975006105,1.1641532182693481e-09,0.0003,0.2,-0.024531740788370372,0.0,0.0,,
83328,0,-181.84518623,399.15,194241,651,11.473932266235352,0.003125,6500,24.513771629333498,-0.0004834906198084354,0.0003,0.2,-0.02397094126790762,0.00034651533,1.1920928955078125e-07,,
83456,,,,,,10.589706420898438,0.0,6510,24.510691833496093,-6.239861249923706e-09,0.0003,0.2,-0.023182112351059915,0.0,1.1920928955078125e-07,397.0,-181.7601576
83456,0,-181.84518623,399.15,195238,652,,,,,,,,,,,,
83584,0,-181.8342969,399.11,195300,653,11.220014572143555,0.0,6520,24.50911979675293,4.097819328308106e-09,0.0003,0.2,-0.02306406106799841,0.0,0.0,,
83712,0,-181.8342969,399.11,195361,654,803.1200561523438,0.00390625,6530,1201.8330665588378,-0.00041022365912795066,0.0003,0.2,-0.08357349717989564,0.00080168014,0.0,,
83840,0,-181.8342969,399.11,195423,655,13.382867813110352,0.00390625,6540,26.02097749710083,-0.00034364750608801843,0.0003,0.2,-0.02253641914576292,0.0005256934,0.0,,
83968,,,,,,11.77849006652832,0.0,6550,24.68877935409546,-4.768762737512588e-05,0.0003,0.2,-0.021842084545642137,2.881419e-05,1.1920928955078125e-07,397.0,-182.00632860000002
83968,0,-181.83485139,399.09,196435,656,,,,,,,,,,,,
84096,0,-181.82240424000003,399.06,196498,657,1170.6651611328125,0.00390625,6560,1778.8662841796875,-0.000514265801757574,0.0003,0.2,-0.08159533981233835,0.0005370411,0.0,,
84224,0,-181.82240424000003,399.06,196559,658,981.7754516601562,0.00234375,6570,1682.0404541015625,-0.00038799596950411797,0.0003,0.2,-0.08109351685270667,0.00032717828,0.0,,
84352,0,-181.80918233000003,399.05,196622,659,10.795960426330566,0.0,6580,26.34734764099121,-3.296881914138794e-08,0.0003,0.2,-0.020978862792253493,0.0,0.0,,
84480,,,,,,364.086669921875,0.00625,6590,552.7885984420776,-0.0013026371598243713,0.0003,0.2,-0.0796427946537733,0.005064935,0.0,397.0,-181.727725
84480,0,-181.80918233000003,399.05,197634,660,,,,,,,,,,,,
84608,0,-181.80918233000003,399.05,197699,661,11.796916961669922,0.00078125,6600,25.289688110351562,-0.00017392649315297603,0.0003,0.2,-0.0208487412892282,0.00016198866,-1.1920928955078125e-07,,
84736,0,-181.80918233000003,399.05,197759,662,10.06766128540039,0.00546875,6610,26.691565895080565,-0.0034662180580198763,0.0003,0.2,-0.0212858060374856,0.0024505705,0.0,,
84864,0,-181.80918233000003,399.05,197820,663,10.786310195922852,0.0,6620,24.522696781158448,-0.00014361566863954067,0.0003,0.2,-0.02086964910849929,0.00010409113,1.1920928955078125e-07,,
84992,,,,,,12.364727020263672,0.0,6630,24.510590648651124,1.4435499906539917e-09,0.0003,0.2,-0.019883200339972974,0.0,0.0,397.0,-181.7105678
84992,0,-181.80918233000003,399.05,198828,664,,,,,,,,,,,,
85120,0,-181.80830120000002,399.03,198889,665,11.331600189208984,0.0,6640,24.510740661621092,9.033828973770141e-09,0.0003,0.2,-0.019655593391507863,0.0,0.0,,
85248,0,-181.80830120000002,399.03,198951,666,844.250732421875,0.0,6650,1777.1064208984376,-0.0001738050952553749,0.0003,0.2,-0.07612113170325756,6.87791e-05,-1.1920928955078125e-07,,
85376,0,-181.80830120000002,399.03,199011,667,11.623861312866211,0.0,6660,26.21427478790283,1.4062970876693725e-08,0.0003,0.2,-0.019803457614034414,0.0,0.0,,
85504,,,,,,11.363513946533203,0.0,6670,24.70080633163452,3.082677721977234e-08,0.0003,0.2,-0.019835254177451134,0.0,1.1920928955078125e-07,397.0,-181.1413682
85504,0,-181.81896707999996,398.86,200026,668,,,,,,,,,,,,
85632,0,-181.81896707999996,398.86,200087,669,1175.7371826171875,0.0,6680,1813.1559143066406,-0.0003136894199997187,0.0003,0.2,-0.07657117284834385,0.00016652979,0.0,,
85760,0,-181.81753162,398.83,200150,670,12.510978698730469,0.00390625,6690,26.388398265838624,-0.00043764961883425714,0.0003,0.2,-0.019486042950302363,0.000489159,0.0,,
85888,0,-181.81871195,398.78,200212,671,213.48721313476562,0.0046875,6700,226.28014373779297,-0.0008013030048459769,0.0003,0.2,-0.07540602376684546,0.0010890826,0.0,,
86016,,,,,,383.3055725097656,0.00234375,6710,1546.0264831542968,-0.0005831808783113956,0.0003,0.2,-0.07461400339379906,0.0005621845,5.960464477539063e-08,400.0,-181.77195880000002
86016,0,-181.81871195,398.78,201223,672,,,,,,,,,,,,
86144,0,-181.81871195,398.78,201284,673,13.702994346618652,0.0,6720,26.130278015136717,-3.7252902984619143e-10,0.0003,0.2,-0.017528465017676353,0.0,0.0,,
86272,0,-181.81871195,398.78,201345,674,11.565216064453125,0.0,6730,24.698796653747557,1.6903504729270934e-08,0.0003,0.2,-0.01732128644362092,0.0,0.0,,
86400,0,-181.81871195,398.78,201406,675,12.799898147583008,0.00546875,6740,24.6797287940979,-0.0014926135540008546,0.0003,0.2,-0.017531257681548597,0.0028335718,0.0,,
86528,,,,,,11.535696983337402,0.0,6750,24.530856895446778,-4.484318196773529e-08,0.0003,0.2,-0.017824911419302224,4.4703484e-08,1.1920928955078125e-07,400.0,-181.6730382
86528,0,-181.81871195,398.78,202417,676,,,,,,,,,,,,
86656,0,-181.81871195,398.78,202479,677,11.155229568481445,0.0,6760,24.509757137298585,1.1920928955078126e-08,0.0003,0.2,-0.017872750479727983,-5.9604645e-08,0.0,,
86784,0,-181.81666,398.76,202541,678,10.456676483154297,0.0,6770,24.51075382232666,-5.9325248003005984e-08,0.0003,0.2,-0.017879019770771266,0.0,0.0,,
86912,0,-181.81666,398.76,202602,679,520.3177490234375,0.00703125,6780,867.0696441650391,-0.000502876192331314,0.0003,0.2,-0.08109006006270647,0.0040876633,-1.1920928955078125e-07,,
87040,,,,,,11.541938781738281,0.0,6790,25.718301391601564,-0.0003000501077622175,0.0003,0.2,-0.01975206322968006,0.00013421336,1.1920928955078125e-07,400.0,-181.5192352
87040,0,-181.81666,398.76,203584,680,,,,,,,,,,,,
87168,0,-181.81888700999997,398.73,203638,681,10.137258529663086,0.0,6800,24.653211784362792,2.798624336719513e-08,0.0003,0.2,-0.018470808491110803,0.0,0.0,,
87296,0,-181.81355432,398.7,203695,682,314.07354736328125,0.00625,6810,993.1115631103515,-0.00039575360715389253,0.0003,0.2,-0.0892839496023953,0.010467348,0.0,,
87424,0,-181.81078397000002,398.67,203758,683,740.4918212890625,0.00390625,6820,1593.4870727539062,-0.0004957702942192555,0.0003,0.2,-0.09304039897397161,0.0007039467,0.0,,
87552,,,,,,954.8361206054688,0.0140625,6830,1897.0179626464844,-0.002311994042247534,0.0003,0.2,-0.2041834739036858,0.0053115035,0.0,397.0,-181.6197356
87552,0,-181.81078397000002,398.67,204670,684,,,,,,,,,,,,
87680,0,-181.81078397000002,398.67,204724,685,13.523357391357422,0.0,6840,26.672937679290772,-3.022141754627228e-08,0.0003,0.2,-0.018650160077959298,-1.8626451e-09,0.0,,
87808,0,-181.81078397000002,398.67,204778,686,12.248746871948242,0.0,6850,24.72452039718628,-4.1723251342773435e-08,0.0003,0.2,-0.01864743223413825,0.0,0.0,,
87936,0,-181.81078397000002,398.67,204831,687,11.17010498046875,0.0,6860,24.532823467254637,-2.0256265997886658e-08,0.0003,0.2,-0.018647740222513677,0.0,1.1920928955078125e-07,,
88064,,,,,,11.93350887298584,0.0,6870,24.511923789978027,3.855675458908081e-08,0.0003,0.2,-0.018647779989987612,0.0,1.1920928955078125e-07,397.0,-181.5512556
88064,0,-181.81078397000002,398.67,205806,688,,,,,,,,,,,,
88192,0,-181.81078397000002,398.67,205867,689,12.040193557739258,0.0,6880,24.507072734832764,1.0337680578231811e-08,0.0003,0.2,-0.01864778297021985,0.0,0.0,,
88320,0,-181.81239053000004,398.64,205935,690,10.690207481384277,0.0,6890,24.509411907196046,3.795139491558075e-08,0.0003,0.2,-0.018647783249616624,0.0,0.0,,
88448,0,-181.81239053000004,398.64,205997,691,763.8883056640625,0.01171875,6900,1774.6787963867187,-0.00157312648370862,0.0003,0.2,-0.11848519584164023,0.02998173,0.0,,
88576,,,,,,12.753327369689941,0.0,6910,26.124699687957765,5.9092417359352114e-08,0.0003,0.2,-0.018540286272764207,0.0,0.0,397.0,-181.5883432
88576,0,-181.81239053000004,398.64,207010,692,,,,,,,,,,,,
88704,0,-181.81581302000004,398.64,207071,693,11.659774780273438,0.0,6920,24.69794979095459,3.618188202381134e-08,0.0003,0.2,-0.018534663133323193,0.0,-1.1920928955078125e-07,,
88832,0,-181.80974214000003,398.58,207135,694,1173.228515625,0.0015625,6930,1874.987158203125,-0.00034590838477015494,0.0003,0.2,-0.09212896497920156,0.0003091055,5.960464477539063e-08,,
88960,0,-181.97191338999997,398.4,207200,695,549.194580078125,0.0015625,6940,1901.6668334960937,-0.0005512750707566738,0.0003,0.2,-0.09240222712978721,0.00029434916,0.0,,
89088,,,,,,763.0733642578125,0.00234375,6950,1905.9966430664062,-0.00048012742772698405,0.0003,0.2,-0.09262674655765295,0.0003257501,0.0,397.0,-181.67492119999997
89088,0,-181.97191338999997,398.4,208210,696,,,,,,,,,,,,
89216,0,-181.97191338999997,398.4,208271,697,13.769275665283203,0.0,6960,26.80904893875122,-2.2493675351142885e-05,0.0003,0.2,-0.018552681151777505,5.7813246e-05,1.1920928955078125e-07,,
89344,0,-181.97191338999997,398.4,208332,698,11.695831298828125,0.0,6970,24.735721492767333,1.3224780559539794e-08,0.0003,0.2,-0.018641998060047626,2.4214387e-08,-1.1920928955078125e-07,,
89472,0,-181.97191338999997,398.4,208393,699,11.874452590942383,0.0,6980,24.533717536926268,-1.979060471057892e-08,0.0003,0.2,-0.018662681337445974,-7.916242e-09,0.0,,
89600,,,,,,12.415727615356445,0.0,6990,24.511597633361816,-3.5436823964118955e-08,0.0003,0.2,-0.01866571232676506,0.0,1.1920928955078125e-07,397.0,-181.0406496
89600,0,-181.97191338999997,398.4,209405,700,,,,,,,,,,,,
89728,0,-181.97191338999997,398.4,209467,701,10.310586929321289,0.0,7000,24.50917491912842,-1.8440186977386475e-08,0.0003,0.2,-0.018666006717830898,0.0,0.0,,
89856,0,-182.02732576,398.23,209529,702,12.920527458190918,0.0,7010,24.508343505859376,2.9429793357849122e-08,0.0003,0.2,-0.018666055519133806,0.0,1.1920928955078125e-07,,
89984,0,-182.02732576,398.23,209589,703,590.2882080078125,0.003125,7020,1774.0132873535156,-0.0005983266979455948,0.0003,0.2,-0.09277207553386688,0.0005519404,0.0,,
90112,,,,,,14.061859130859375,0.0,7030,26.14580888748169,7.07339495420456e-08,0.0003,0.2,-0.01828456586226821,0.0,0.0,397.0,-181.5087242
90112,0,-182.02732576,398.23,210597,704,,,,,,,,,,,,
90240,0,-182.02732576,398.23,210658,705,11.597501754760742,0.0,7040,24.69826993942261,-2.3189932107925414e-08,0.0003,0.2,-0.018224784545600413,0.0,0.0,,
90368,0,-182.03824957,398.15,210719,706,12.39360237121582,0.0,7050,24.532454109191896,-3.807246685028076e-06,0.0003,0.2,-0.018287557549774645,2.6904978e-05,0.0,,
90496,0,-182.04602615,398.06,210783,707,1491.85546875,0.00234375,7060,3039.458874511719,-0.0005734094884246588,0.0003,0.2,-0.092966300342232,0.00031890953,0.0,,
90624,,,,,,843.3260498046875,0.0234375,7070,2023.30908203125,-0.005780651420354843,0.0003,0.2,-0.14769756346940993,0.07459136,0.0,397.0,-181.7353502
90624,0,-182.04602615,398.06,211794,708,,,,,,,,,,,,
90752,0,-182.04602615,398.06,211855,709,13.546841621398926,0.0140625,7080,27.994482421875,-0.00827893428504467,0.0003,0.2,-0.039272160921245816,0.27632523,0.0,,
90880,0,-182.04602615,398.06,211916,710,11.457735061645508,0.0,7090,24.72625207901001,1.0617077350616455e-08,0.0003,0.2,-0.018808572553098202,0.0,0.0,,
91008,0,-182.04602615,398.06,211977,711,11.601072311401367,0.0015625,7100,24.535488033294676,-0.00021065641194581986,0.0003,0.2,-0.01851769397035241,0.00022868533,1.1920928955078125e-07,,
91136,,,,,,11.431190490722656,0.0,7110,24.513835906982422,-3.539025783538818e-09,0.0003,0.2,-0.017866889014840126,0.0,1.1920928955078125e-07,400.0,-181.42572919999998
91136,0,-182.04602615,398.06,212987,712,,,,,,,,,,,,
91264,0,-182.04602615,398.06,213047,713,12.420844078063965,0.0,7120,24.510675144195556,2.468004822731018e-08,0.0003,0.2,-0.017733015306293964,0.0,0.0,,
91392,0,-182.04559132999998,398.04,213108,714,12.329105377197266,0.0,7130,24.50921392440796,-1.4831312000751496e-08,0.0003,0.2,-0.017716736905276774,0.0,1.1920928955078125e-07,,
91520,0,-182.04559132999998,398.04,213173,715,1203.718017578125,0.0,7140,2061.527178955078,-5.913898348808288e-09,0.0003,0.2,-0.01774727264419198,0.0,0.0,,
91648,,,,,,12.92719841003418,0.0,7150,26.685527038574218,-6.146728992462158e-09,0.0003,0.2,-0.017715887632220984,0.0,1.1920928955078125e-07,400.0,-181.548875
91648,0,-182.04559132999998,398.04,214187,716,,,,,,,,,,,,
91776,0,-182.04559132999998,398.04,214247,717,11.85818099975586,0.0,7160,24.704858016967773,-4.302710294723511e-08,0.0003,0.2,-0.01771488767117262,0.0,0.0,,
91904,0,-182.04021002,398.03,214308,718,11.752564430236816,0.0,7170,24.53165283203125,1.2712553143501282e-08,0.0003,0.2,-0.017714865785092116,0.0,-1.1920928955078125e-07,,
92032,0,-182.09036489999994,397.95,214369,719,897.1689453125,0.0,7180,1954.579296875,4.256144165992737e-08,0.0003,0.2,-0.017790188640356065,0.0,0.0,,
92160,,,,,,978.3048706054688,0.0015625,7190,1283.182147216797,-0.00015646740794181824,0.0003,0.2,-0.01736671179533005,0.00026694965,1.1920928955078125e-07,400.0,-181.6997432
92160,0,-182.11916439,397.9,215380,720,,,,,,,,,,,,
92288,0,-182.11916439,397.9,215442,721,661.2496948242188,0.0,7200,1452.9644866943358,4.6566128730773926e-08,0.0003,0.2,-0.016685133893042804,0.0,-1.1920928955078125e-07,,
92416,0,-182.11916439,397.9,215502,722,12.88660717010498,0.0,7210,26.351962852478028,-3.8184225559234616e-09,0.0003,0.2,-0.016466371063143016,0.0,0.0,,
92544,0,-182.11916439,397.9,215564,723,12.102469444274902,0.0,7220,24.724284744262697,1.909211277961731e-08,0.0003,0.2,-0.016450874507427216,0.0,0.0,,
92672,,,,,,10.583029747009277,0.0,7230,24.537022209167482,1.0058283805847169e-08,0.0003,0.2,-0.016448827181011438,0.0,1.1920928955078125e-07,400.0,-182.03544399999998
92672,0,-182.11916439,397.9,216574,724,,,,,,,,,,,,
92800,0,-182.11916439,397.9,216635,725,11.506296157836914,0.0,7240,24.51370210647583,-3.762543201446533e-08,0.0003,0.2,-0.016448631510138513,0.0,0.0,,
92928,0,-182.11916439,397.9,216696,726,12.098873138427734,0.0,7250,24.51117401123047,-1.6810372471809388e-08,0.0003,0.2,-0.016448628157377243,0.0,0.0,,
93056,0,-182.1198569,397.9,216756,727,11.703704833984375,0.0,7260,24.509473991394042,-1.5506520867347716e-08,0.0003,0.2,-0.016448628157377243,0.0,0.0,,
93184,,,,,,700.08740234375,0.0,7270,1787.781805419922,4.8428773880004884e-09,0.0003,0.2,-0.0164956022053957,0.0,0.0,400.0,-181.8902432
93184,0,-182.1198569,397.9,217767,728,,,,,,,,,,,,
93312,0,-182.1198569,397.9,217828,729,13.371729850769043,0.0,7280,26.161367416381836,3.995373845100403e-08,0.0003,0.2,-0.016449167300015687,0.0,1.1920928955078125e-07,,
93440,0,-182.1198569,397.9,217889,730,11.203184127807617,0.0,7290,24.70005407333374,1.1920928955078126e-08,0.0003,0.2,-0.016449066717177628,0.0,-1.1920928955078125e-07,,
93568,0,-182.11238099000002,397.9,217950,731,11.735759735107422,0.0,7300,24.53391828536987,1.5832483768463134e-09,0.0003,0.2,-0.016449067182838915,0.0,0.0,,
93696,,,,,,1046.7796630859375,0.0,7310,2990.44482421875,-2.37487256526947e-09,0.0003,0.2,-0.01651162961497903,0.0,0.0,400.0,-181.8751806
93696,0,-182.11579217,397.9,218960,732,,,,,,,,,,,,
93824,0,-182.11579217,397.9,219021,733,1021.4404296875,0.0,7320,2078.9854431152344,-3.539025783538818e-09,0.0003,0.2,-0.016468567587435246,0.0,5.960464477539063e-08,,
93952,0,-182.11579217,397.9,219082,734,11.650922775268555,0.0,7330,26.603446865081786,2.6077032089233397e-09,0.0003,0.2,-0.016449902579188345,0.0,1.1920928955078125e-07,,
94080,0,-182.11579217,397.9,219143,735,12.115805625915527,0.0,7340,24.72368440628052,7.2177499532699585e-09,0.0003,0.2,-0.016449371911585332,0.0,0.0,,
94208,,,,,,10.947898864746094,0.0,7350,24.536322498321532,-3.241002559661865e-08,0.0003,0.2,-0.01644936576485634,0.0,0.0,400.0,-181.96882620000002
94208,0,-182.11579217,397.9,220094,736,,,,,,,,,,,,
94336,0,-182.11579217,397.9,220148,737,11.752538681030273,0.0,7360,24.51381778717041,-2.4493783712387086e-08,0.0003,0.2,-0.016449365578591824,0.0,0.0,,
94464,0,-182.11579217,397.9,220204,738,11.606075286865234,0.0,7370,24.510251426696776,-3.4458935260772705e-08,0.0003,0.2,-0.01644936604425311,0.0,0.0,,
94592,0,-182.1342836,397.9,220260,739,10.514199256896973,0.0046875,7380,24.51105089187622,-0.0007435985375195741,0.0003,0.2,-0.015996678825467826,0.00081031583,1.1920928955078125e-07,,
94720,,,,,,902.4559326171875,0.0,7390,2171.3601806640627,3.743916749954224e-08,0.0003,0.2,-0.0155724021140486,0.0,0.0,400.0,-182.0381584
94720,0,-182.1342836,397.9,221183,740,,,,,,,,,,,,
94848,0,-182.1342836,397.9,221238,741,12.29550838470459,0.0,7400,26.866259574890137,-4.6566128730773926e-08,0.0003,0.2,-0.015402901312336325,0.0,0.0,,
94976,0,-182.1342836,397.9,221296,742,11.27952766418457,0.0046875,7410,24.7082820892334,-0.0012630262412130834,0.0003,0.2,-0.014398323791101574,0.0005985419,0.0,,
95104,0,-182.13748869,397.9,221356,743,12.198675155639648,0.0,7420,24.53305015563965,1.909211277961731e-08,0.0003,0.2,-0.013309003692120314,0.0,0.0,,
95232,,,,,,847.3966064453125,0.0,7430,2057.389923095703,-1.8626451492309571e-10,0.0003,0.2,-0.013195867650210857,0.0,0.0,400.0,-181.28980080000002
95232,0,-182.13359288,397.9,222366,744,,,,,,,,,,,,
95360,0,-182.13301057999996,397.9,222428,745,548.9094848632812,0.00234375,7440,1350.068795776367,-0.00023428220301866532,0.0003,0.2,-0.013058720761910081,0.000333325,0.0,,
95488,0,-182.13301057999996,397.9,222489,746,762.472900390625,0.0,7450,1529.677458190918,-4.820059984922409e-07,0.0003,0.2,-0.01296746712177992,9.313226e-10,-1.1920928955078125e-07,,
95616,0,-182.13301057999996,397.9,222550,747,13.27673053741455,0.0,7460,26.155050659179686,2.6775524020195007e-08,0.0003,0.2,-0.012469327682629228,0.0,0.0,,
95744,,,,,,11.773823738098145,0.0,7470,24.702032375335694,-1.7136335372924803e-08,0.0003,0.2,-0.012461960269138216,0.0,-1.1920928955078125e-07,400.0,-181.6238712
95744,0,-182.13301057999996,397.9,223562,748,,,,,,,,,,,,
95872,0,-182.13301057999996,397.9,223623,749,11.568155288696289,0.0,7480,24.53416919708252,1.6670674085617064e-08,0.0003,0.2,-0.012460911180824041,0.0,0.0,,
96000,0,-182.13301057999996,397.9,223684,750,11.481460571289062,0.0,7490,24.513241291046143,1.6810372471809388e-08,0.0003,0.2,-0.012460659211501478,0.0,0.0,,
